0.0,2021-12-01,09:00:17.984779300,Zagreb
0.0,2021-12-02,09:00:31.590561200,Zagreb
0.0,2021-12-03,09:00:20.170034700,Zagreb
0.0,2021-12-03,17:00:18.013011800,Zagreb
0.0,2021-12-04,09:00:18.034559100,Zagreb
0.0,2021-12-04,17:00:17.205716500,Zagreb
0.0,2021-12-07,09:00:23.453046400,Zagreb
0.0,2021-12-08,09:00:18.065061700,Zagreb
0.0,2021-12-09,09:00:18.003520500,Zagreb
0.0,2021-12-13,09:00:20.815843300,Zagreb
0.0,2021-12-14,09:00:20.152045400,Zagreb
0.0,2021-12-14,17:00:16.205678100,Zagreb
0.0,2021-12-15,09:00:18.826386700,Zagreb
0.0,2021-12-16,09:00:19.816449,Zagreb
0.0,2021-12-17,09:00:19.928469,Zagreb
0.0,2021-12-20,09:00:21.238115,Zagreb
0.0,2021-12-22,09:00:24.623331400,Zagreb
0.0,2021-12-24,17:45:28.318342500,Zagreb
0.0,2021-12-28,17:00:21.598785400,Zagreb
0.0,2021-12-30,09:00:37.207977600,Zagreb
0.0,2021-12-30,17:00:33.106426,Zagreb
0.0,2021-12-31,09:00:55.979855900,Zagreb
