0.0,2021-12-01,09:00:18.717949900,Split
0.0,2021-12-02,09:00:32.481617,Split
0.0,2021-12-03,09:00:21.021760100,Split
0.0,2021-12-03,17:00:18.721810400,Split
0.0,2021-12-04,09:00:18.755748100,Split
0.0,2021-12-04,17:00:17.942604400,Split
0.0,2021-12-07,09:00:24.204053700,Split
0.0,2021-12-08,09:00:18.797388900,Split
0.0,2021-12-09,09:00:18.737134100,Split
0.0,2021-12-13,09:00:21.560617,Split
0.0,2021-12-14,09:00:20.914075700,Split
0.0,2021-12-14,17:00:16.908376600,Split
0.0,2021-12-15,09:00:19.618289500,Split
0.0,2021-12-16,09:00:20.571955,Split
0.0,2021-12-17,09:00:20.724312300,Split
0.0,2021-12-20,09:00:21.987729500,Split
0.0,2021-12-22,09:00:25.369686100,Split
0.0,2021-12-24,17:45:30.212453800,Split
0.0,2021-12-28,17:00:22.311959800,Split
0.0,2021-12-30,09:00:38.001934900,Split
0.0,2021-12-30,17:00:33.830571500,Split
0.0,2021-12-31,09:00:56.923177100,Split
