0.0,2022-02-01,09:00:27.796808900,Dubrovnik
0.0,2022-02-01,17:00:29.756477600,Dubrovnik
0.0,2022-02-02,09:34:20.717954400,Dubrovnik
0.0,2022-02-02,17:00:28.810832300,Dubrovnik
0.0,2022-02-03,09:00:28.677096900,Dubrovnik
0.0,2022-02-03,17:00:31.700695200,Dubrovnik
0.0,2022-02-04,09:00:29.812169,Dubrovnik
0.0,2022-02-04,17:00:27.863877400,Dubrovnik
0.0,2022-02-05,17:00:29.173687300,Dubrovnik
0.0,2022-02-07,09:00:30.740020900,Dubrovnik
0.0,2022-02-08,17:00:30.202846500,Dubrovnik
0.0,2022-02-09,09:00:27.392670800,Dubrovnik
0.0,2022-02-09,17:00:28.771651700,Dubrovnik
0.0,2022-02-10,09:00:57.209612400,Dubrovnik
0.0,2022-02-11,09:00:28.779486900,Dubrovnik
0.0,2022-02-11,17:00:28.969932200,Dubrovnik
0.0,2022-02-14,08:34:55.808325700,Dubrovnik
0.0,2022-02-14,09:00:26.864930600,Dubrovnik
0.0,2022-02-15,17:00:30.941503500,Dubrovnik
0.0,2022-02-16,09:00:47.242445100,Dubrovnik
0.0,2022-02-16,17:00:51.167779200,Dubrovnik
0.0,2022-02-17,09:00:36.031588400,Dubrovnik
0.0,2022-02-18,09:00:37.665903,Dubrovnik
0.0,2022-02-21,09:00:28.259244500,Dubrovnik
0.0,2022-02-22,09:00:29.945834100,Dubrovnik
0.0,2022-02-23,09:00:49.990650800,Dubrovnik
0.0,2022-02-24,09:00:30.010029400,Dubrovnik
0.0,2022-02-25,09:00:28.170302500,Dubrovnik
0.0,2022-02-25,17:00:22.024722,Dubrovnik
0.0,2022-02-26,09:00:28.669143900,Dubrovnik
0.0,2022-02-26,17:00:28.329418400,Dubrovnik
0.0,2022-02-27,09:00:23.294866100,Dubrovnik
0.0,2022-02-27,17:00:29.553204800,Dubrovnik
0.0,2022-02-28,09:00:34.373239200,Dubrovnik
