0.0,2021-11-02,17:00:20.908013500,Zagreb
0.2,2021-11-03,09:00:23.458221900,Zagreb
0.2,2021-11-03,17:00:28.516170100,Zagreb
0.2,2021-11-04,09:00:52.669962200,Zagreb
0.0,2021-11-08,09:04:07.069051900,Zagreb
0.0,2021-11-09,17:00:18.736325100,Zagreb
0.0,2021-11-10,09:00:20.124608400,Zagreb
0.0,2021-11-10,17:00:19.259043900,Zagreb
0.0,2021-11-11,09:00:35.599269900,Zagreb
0.0,2021-11-12,09:00:17.844580,Zagreb
0.0,2021-11-15,09:00:20.983972300,Zagreb
0.0,2021-11-16,09:00:20.369579,Zagreb
0.0,2021-11-17,09:00:18.204174500,Zagreb
0.0,2021-11-17,17:00:22.958081900,Zagreb
0.0,2021-11-19,09:00:16.694637700,Zagreb
0.0,2021-11-20,17:00:21.642875700,Zagreb
0.0,2021-11-22,09:00:18.697173600,Zagreb
0.0,2021-11-22,17:00:22.963281700,Zagreb
0.2,2021-11-23,09:00:17.971741500,Zagreb
0.0,2021-11-25,09:00:20.703404700,Zagreb
0.0,2021-11-26,09:00:21.898337400,Zagreb
0.0,2021-11-29,17:00:17.891260200,Zagreb
0.0,2021-11-30,09:00:31.643374,Zagreb
