0.0,2021-12-01,09:00:20.895895500,Dubrovnik
0.0,2021-12-02,09:00:34.977525700,Dubrovnik
0.0,2021-12-03,09:00:23.241171800,Dubrovnik
0.0,2021-12-03,17:00:20.808843200,Dubrovnik
0.0,2021-12-04,09:00:20.907040600,Dubrovnik
0.0,2021-12-04,17:00:20.020390400,Dubrovnik
0.0,2021-12-07,09:00:26.340348100,Dubrovnik
0.0,2021-12-08,09:00:20.868636100,Dubrovnik
0.0,2021-12-09,09:00:20.891432400,Dubrovnik
0.0,2021-12-13,09:00:23.721681400,Dubrovnik
0.0,2021-12-14,09:00:23.120067100,Dubrovnik
0.0,2021-12-14,17:00:19.168370800,Dubrovnik
0.0,2021-12-15,09:00:21.755801600,Dubrovnik
0.0,2021-12-16,09:00:22.778773900,Dubrovnik
0.0,2021-12-17,09:00:23.027228100,Dubrovnik
0.0,2021-12-20,09:00:24.317195800,Dubrovnik
0.0,2021-12-22,09:00:27.681051900,Dubrovnik
0.0,2021-12-24,17:45:33.547107900,Dubrovnik
0.0,2021-12-28,17:00:24.416497500,Dubrovnik
0.0,2021-12-30,09:00:39.960912700,Dubrovnik
0.0,2021-12-30,17:00:36.540580,Dubrovnik
0.0,2021-12-31,09:00:59.910717900,Dubrovnik
