7.0,2021-09-15,10:39:51.202411,Zagreb
7.0,2021-09-15,18:00:14.149933300,Zagreb
6.8,2021-09-16,10:00:16.898289200,Zagreb
6.8,2021-09-16,18:00:14.882041800,Zagreb
4.9,2021-09-17,10:00:32.509816700,Zagreb
4.9,2021-09-17,14:38:10.742601100,Zagreb
5.4,2021-09-18,10:04:29.101899900,Zagreb
5.4,2021-09-18,10:42:48.099883200,Zagreb
5.4,2021-09-18,18:00:15.079628200,Zagreb
4.6,2021-09-19,10:54:26.034986700,Zagreb
4.6,2021-09-19,18:00:32.128508700,Zagreb
1.9,2021-09-20,10:00:19.402942300,Zagreb
1.9,2021-09-20,11:07:32.242722300,Zagreb
1.9,2021-09-20,18:00:18.667646600,Zagreb
1.7,2021-09-21,10:00:21.580587400,Zagreb
1.7,2021-09-21,18:00:15.982316900,Zagreb
1.9,2021-09-22,10:55:35.537417900,Zagreb
1.9,2021-09-23,09:03:55.912801600,Zagreb
1.5,2021-09-23,10:00:21.816001100,Zagreb
1.5,2021-09-23,18:00:15.923184400,Zagreb
2.1,2021-09-24,10:00:18.210731500,Zagreb
2.1,2021-09-24,13:13:08.990784200,Zagreb
2.4,2021-09-25,12:27:47.182683500,Zagreb
2.4,2021-09-25,15:48:54.347474100,Zagreb
2.6,2021-09-26,12:30:35.117212100,Zagreb
2.6,2021-09-26,12:31:27.899690600,Zagreb
1.5,2021-09-27,10:00:28.871380,Zagreb
1.5,2021-09-27,14:23:37.925927600,Zagreb
1.5,2021-09-28,10:00:17.772786,Zagreb
1.5,2021-09-28,18:00:17.348845700,Zagreb
1.3,2021-09-29,10:00:21.087037200,Zagreb
1.3,2021-09-29,17:56:36.618072200,Zagreb
0.6,2021-09-30,10:00:17.033832100,Zagreb
0.6,2021-09-30,18:00:16.132797500,Zagreb
