0.0,2022-03-01,09:00:29.865201500,Zadar
0.0,2022-03-02,09:00:29.083788,Zadar
0.0,2022-03-03,09:00:28.639705200,Zadar
0.0,2022-03-04,09:00:27.558479400,Zadar
0.0,2022-03-07,09:00:30.438474500,Zadar
0.0,2022-03-08,09:00:30.380191500,Zadar
0.0,2022-03-09,09:00:53.317920400,Zadar
0.0,2022-03-11,09:00:31.851643600,Zadar
0.0,2022-03-14,09:00:27.470390600,Zadar
0.0,2022-03-14,17:00:36.360769,Zadar
0.0,2022-03-15,09:00:54.785573600,Zadar
0.0,2022-03-16,09:00:46.669729,Zadar
0.0,2022-03-16,17:00:43.096864,Zadar
0.0,2022-03-17,09:00:27.651963500,Zadar
0.0,2022-03-18,09:00:27.775478700,Zadar
0.0,2022-03-21,09:00:33.174805700,Zadar
0.0,2022-03-22,09:00:29.363144500,Zadar
0.0,2022-03-23,09:00:26.437905200,Zadar
0.0,2022-03-24,09:00:30.309016300,Zadar
0.0,2022-03-25,09:00:27.531442700,Zadar
0.0,2022-03-25,17:00:29.845494200,Zadar
0.0,2022-03-29,10:00:34.038841300,Zadar
0.0,2022-03-30,10:00:44.631881900,Zadar
0.0,2022-03-31,10:00:47.882226100,Zadar
0.0,2022-03-31,18:00:38.637740600,Zadar
