0.0,2022-04-04,10:00:29.960317,Zadar
0.0,2022-04-04,18:00:29.996962900,Zadar
0.0,2022-04-05,10:00:31.584052,Zadar
0.0,2022-04-06,10:00:25.918006,Zadar
0.0,2022-04-06,18:00:26.550785400,Zadar
0.0,2022-04-07,10:01:00.460894200,Zadar
0.0,2022-04-08,10:00:30.466539600,Zadar
0.0,2022-04-11,10:00:31.259550900,Zadar
0.0,2022-04-12,10:00:41.013889600,Zadar
0.0,2022-04-13,10:01:09.120242800,Zadar
0.0,2022-04-14,10:01:22.730240600,Zadar
0.0,2022-04-15,10:00:27.422738300,Zadar
0.0,2022-04-20,10:00:27.967049200,Zadar
0.0,2022-04-21,10:00:27.433141800,Zadar
0.0,2022-04-22,10:00:29.236592200,Zadar
0.0,2022-04-23,18:00:27.180670500,Zadar
0.0,2022-04-25,10:01:14.922941200,Zadar
0.0,2022-04-25,18:00:22.144880500,Zadar
0.0,2022-04-26,10:00:51.041946100,Zadar
0.0,2022-04-27,10:00:24.431347300,Zadar
0.0,2022-04-28,10:00:42.803862700,Zadar
0.0,2022-04-29,10:00:25.143750400,Zadar
