1.1,2021-10-01,10:59:44.075617400,Pula
1.0,2021-10-04,10:00:18.822721700,Pula
1.0,2021-10-04,13:17:33.767769800,Pula
0.0,2021-10-04,15:39:32.205995500,Pula
0.0,2021-10-05,10:00:53.904889500,Pula
0.0,2021-10-05,16:59:55.688180500,Pula
0.0,2021-10-06,10:00:17.964644400,Pula
0.0,2021-10-06,16:54:28.889064900,Pula
0.0,2021-10-07,10:00:21.038426600,Pula
0.0,2021-10-07,16:53:14.668930300,Pula
0.0,2021-10-08,10:00:19.424796700,Pula
0.0,2021-10-08,14:33:02.211141600,Pula
0.0,2021-10-08,16:32:05.401439300,Pula
0.0,2021-10-11,10:00:19.217020200,Pula
0.4,2021-10-11,16:39:32.259664600,Pula
0.0,2021-10-12,10:00:19.057260200,Pula
0.0,2021-10-13,10:20:16.356115200,Pula
0.0,2021-10-13,16:43:51.244003200,Pula
0.0,2021-10-14,10:00:26.796374600,Pula
0.0,2021-10-14,17:03:09.897589300,Pula
0.0,2021-10-15,10:00:17.251005100,Pula
0.0,2021-10-15,18:00:17.177347600,Pula
0.0,2021-10-16,10:00:17.351559,Pula
0.0,2021-10-16,18:00:19.225711800,Pula
0.0,2021-10-17,10:00:17.486472100,Pula
0.0,2021-10-17,18:00:17.226932,Pula
0.0,2021-10-18,10:00:19.061074500,Pula
0.0,2021-10-18,18:00:25.198386100,Pula
0.0,2021-10-19,10:00:17.541275500,Pula
0.0,2021-10-20,10:00:19.744748,Pula
0.0,2021-10-21,10:00:18.688438400,Pula
0.0,2021-10-22,10:00:22.832601200,Pula
0.0,2021-10-25,10:00:18.438276300,Pula
0.0,2021-10-26,18:00:20.111500300,Pula
0.0,2021-10-27,10:00:20.973237800,Pula
0.0,2021-10-27,18:00:17.794932300,Pula
0.0,2021-10-28,10:00:19.489846800,Pula
