0.0,2021-11-02,17:00:23.003550700,Zadar
0.0,2021-11-03,09:00:25.670905400,Zadar
0.0,2021-11-03,17:00:30.838642800,Zadar
0.0,2021-11-04,09:00:55.382365700,Zadar
0.0,2021-11-08,09:04:09.126729900,Zadar
0.0,2021-11-09,17:00:20.967189400,Zadar
0.0,2021-11-10,09:00:22.397860200,Zadar
0.0,2021-11-10,17:00:21.382883900,Zadar
0.0,2021-11-11,09:00:38.654497400,Zadar
0.0,2021-11-12,09:00:20.038462300,Zadar
0.0,2021-11-15,09:00:23.219621400,Zadar
0.0,2021-11-16,09:00:22.519976900,Zadar
0.0,2021-11-17,09:00:20.297842600,Zadar
0.0,2021-11-17,17:00:25.080699800,Zadar
0.0,2021-11-19,09:00:18.745959900,Zadar
0.0,2021-11-20,17:00:23.716548500,Zadar
0.0,2021-11-22,09:00:20.736863800,Zadar
0.0,2021-11-22,17:00:24.980765600,Zadar
0.0,2021-11-23,09:00:20.154263100,Zadar
0.0,2021-11-25,09:00:22.849232200,Zadar
0.0,2021-11-26,09:00:24.055265300,Zadar
0.0,2021-11-29,17:00:20.038717900,Zadar
0.0,2021-11-30,09:00:32.030374200,Zadar
