0.0,2022-02-01,09:00:26.240866300,Pula
0.0,2022-02-01,17:00:28.014398700,Pula
0.0,2022-02-02,09:34:19.212830800,Pula
0.0,2022-02-02,17:00:27.324374800,Pula
0.0,2022-02-03,09:00:26.996035300,Pula
0.0,2022-02-03,17:00:29.999239300,Pula
0.0,2022-02-04,09:00:28.392677,Pula
0.0,2022-02-04,17:00:26.422391900,Pula
0.0,2022-02-05,17:00:27.807441600,Pula
0.0,2022-02-07,09:00:29.289327700,Pula
0.0,2022-02-08,17:00:28.633492300,Pula
0.0,2022-02-09,09:00:25.822170500,Pula
0.0,2022-02-09,17:00:26.982544400,Pula
0.0,2022-02-10,09:00:55.643391300,Pula
0.0,2022-02-11,09:00:27.367276200,Pula
0.0,2022-02-11,17:00:27.557340500,Pula
0.0,2022-02-14,08:34:54.426065900,Pula
0.0,2022-02-14,09:00:25.268379400,Pula
0.0,2022-02-15,17:00:29.218811,Pula
0.0,2022-02-16,09:00:44.970071700,Pula
0.0,2022-02-16,17:00:49.383942400,Pula
0.0,2022-02-17,09:00:34.441470600,Pula
0.0,2022-02-18,09:00:36.012463,Pula
0.0,2022-02-21,09:00:26.723022900,Pula
0.0,2022-02-22,09:00:28.354610400,Pula
0.0,2022-02-23,09:00:48.455123100,Pula
0.0,2022-02-24,09:00:28.339665700,Pula
0.0,2022-02-25,09:00:26.392749,Pula
0.0,2022-02-25,17:00:20.320644800,Pula
0.0,2022-02-26,09:00:26.914651300,Pula
0.0,2022-02-26,17:00:26.727137700,Pula
0.0,2022-02-27,09:00:21.685677900,Pula
0.0,2022-02-27,17:00:27.798903600,Pula
0.0,2022-02-28,09:00:32.713225600,Pula
