0.0,2022-04-04,10:00:28.419080100,Split
0.0,2022-04-04,18:00:28.214545700,Split
0.0,2022-04-05,10:00:29.937505600,Split
0.0,2022-04-06,10:00:24.271211800,Split
0.0,2022-04-06,18:00:25.127161,Split
0.0,2022-04-07,10:00:58.774516900,Split
0.0,2022-04-08,10:00:28.472965100,Split
0.0,2022-04-11,10:00:29.833964900,Split
0.0,2022-04-12,10:00:39.420490300,Split
0.0,2022-04-13,10:01:07.474881900,Split
0.0,2022-04-14,10:01:21.228331500,Split
0.0,2022-04-15,10:00:25.843680500,Split
0.0,2022-04-20,10:00:26.489475500,Split
0.0,2022-04-21,10:00:26.017170300,Split
0.0,2022-04-22,10:00:27.800659400,Split
0.0,2022-04-23,18:00:25.747443,Split
0.0,2022-04-25,10:01:13.399149200,Split
0.0,2022-04-25,18:00:20.497342400,Split
0.0,2022-04-26,10:00:49.251723800,Split
0.0,2022-04-27,10:00:22.951433200,Split
0.0,2022-04-28,10:00:40.935151500,Split
0.0,2022-04-29,10:00:23.641115400,Split
