0.0,2021-11-02,17:00:22.287862,Pula
0.0,2021-11-03,09:00:24.955665100,Pula
0.0,2021-11-03,17:00:30.121479800,Pula
0.0,2021-11-04,09:00:54.398474,Pula
0.0,2021-11-08,09:04:08.785876,Pula
0.0,2021-11-09,17:00:20.242784500,Pula
0.0,2021-11-10,09:00:21.641424,Pula
0.0,2021-11-10,17:00:20.683222100,Pula
0.0,2021-11-11,09:00:37.735897,Pula
0.0,2021-11-12,09:00:19.313615,Pula
0.0,2021-11-15,09:00:22.514538200,Pula
0.0,2021-11-16,09:00:21.744784,Pula
0.0,2021-11-17,09:00:19.573538600,Pula
0.0,2021-11-17,17:00:24.336844100,Pula
0.0,2021-11-19,09:00:18.064415300,Pula
0.0,2021-11-20,17:00:23.018826900,Pula
0.0,2021-11-22,09:00:20.066233800,Pula
0.0,2021-11-22,17:00:24.289325800,Pula
0.0,2021-11-23,09:00:19.448522300,Pula
0.0,2021-11-25,09:00:22.120986500,Pula
0.0,2021-11-26,09:00:23.342709600,Pula
0.0,2021-11-29,17:00:19.325724900,Pula
0.0,2021-11-30,09:00:31.904992100,Pula
