0.2,2021-10-01,10:59:44.850995300,Zadar
0.0,2021-10-04,10:00:19.570843700,Zadar
0.0,2021-10-04,13:17:34.659167600,Zadar
0.0,2021-10-04,15:39:32.921243,Zadar
0.0,2021-10-05,10:00:56.959941300,Zadar
0.0,2021-10-05,16:59:56.376485900,Zadar
0.0,2021-10-06,10:00:18.682202700,Zadar
0.0,2021-10-06,16:54:29.624965600,Zadar
0.0,2021-10-07,10:00:21.769663900,Zadar
0.0,2021-10-07,16:53:15.390921600,Zadar
0.0,2021-10-08,10:00:20.164259800,Zadar
0.0,2021-10-08,14:33:02.909451900,Zadar
0.0,2021-10-08,16:32:06.078631900,Zadar
0.0,2021-10-11,10:00:19.935957300,Zadar
0.0,2021-10-11,16:39:33.087999100,Zadar
0.0,2021-10-12,10:00:19.812680800,Zadar
0.0,2021-10-13,10:20:17.872823900,Zadar
0.0,2021-10-13,16:43:52.008087300,Zadar
0.0,2021-10-14,10:00:27.539890100,Zadar
0.0,2021-10-14,17:03:10.743807400,Zadar
0.0,2021-10-15,10:00:17.957039300,Zadar
0.0,2021-10-15,18:00:17.892705400,Zadar
0.0,2021-10-16,10:00:18.105604900,Zadar
0.0,2021-10-16,18:00:19.908450900,Zadar
0.0,2021-10-17,10:00:18.181325600,Zadar
0.0,2021-10-17,18:00:17.916953400,Zadar
0.0,2021-10-18,10:00:19.791754800,Zadar
0.0,2021-10-18,18:00:25.895775600,Zadar
0.0,2021-10-19,10:00:18.238608700,Zadar
0.0,2021-10-20,10:00:20.492014700,Zadar
0.0,2021-10-21,10:00:19.485700500,Zadar
0.0,2021-10-22,10:00:23.630268200,Zadar
0.0,2021-10-25,10:00:19.177672500,Zadar
0.0,2021-10-26,18:00:20.864798900,Zadar
0.0,2021-10-27,10:00:21.675356,Zadar
0.0,2021-10-27,18:00:18.498053100,Zadar
0.0,2021-10-28,10:00:20.196623900,Zadar
