0.0,2021-10-01,10:59:45.650324800,Dubrovnik
0.0,2021-10-04,10:00:20.270551500,Dubrovnik
0.0,2021-10-04,13:17:35.446213,Dubrovnik
0.0,2021-10-04,15:39:33.677060400,Dubrovnik
0.0,2021-10-05,10:00:58.086531600,Dubrovnik
0.0,2021-10-05,16:59:57.057458600,Dubrovnik
0.0,2021-10-06,10:00:19.402246300,Dubrovnik
0.0,2021-10-06,16:54:30.317557800,Dubrovnik
0.0,2021-10-07,10:00:22.502397500,Dubrovnik
0.0,2021-10-07,16:53:16.141861700,Dubrovnik
0.0,2021-10-08,10:00:20.853073400,Dubrovnik
0.0,2021-10-08,14:33:03.640264500,Dubrovnik
0.0,2021-10-08,16:32:06.769990700,Dubrovnik
0.0,2021-10-11,10:00:20.637769500,Dubrovnik
0.0,2021-10-11,16:39:33.794924100,Dubrovnik
0.0,2021-10-12,10:00:20.594813,Dubrovnik
0.0,2021-10-13,10:20:18.873247200,Dubrovnik
0.0,2021-10-13,16:43:52.763730600,Dubrovnik
0.0,2021-10-14,10:00:28.242162400,Dubrovnik
0.0,2021-10-14,17:03:11.548300,Dubrovnik
0.0,2021-10-15,10:00:18.689578300,Dubrovnik
0.0,2021-10-15,18:00:18.603325500,Dubrovnik
0.0,2021-10-16,10:00:18.812276,Dubrovnik
0.0,2021-10-16,18:00:20.595159100,Dubrovnik
0.0,2021-10-17,10:00:18.862353200,Dubrovnik
0.0,2021-10-17,18:00:18.602431200,Dubrovnik
0.0,2021-10-18,10:00:20.494967900,Dubrovnik
0.0,2021-10-18,18:00:26.629053900,Dubrovnik
0.0,2021-10-19,10:00:18.972303,Dubrovnik
0.0,2021-10-20,10:00:21.256851800,Dubrovnik
0.0,2021-10-21,10:00:20.448027500,Dubrovnik
0.0,2021-10-22,10:00:24.436850800,Dubrovnik
0.0,2021-10-25,10:00:19.857292300,Dubrovnik
0.0,2021-10-26,18:00:21.565221,Dubrovnik
0.0,2021-10-27,10:00:22.392653600,Dubrovnik
0.0,2021-10-27,18:00:19.200382600,Dubrovnik
0.0,2021-10-28,10:00:20.899660800,Dubrovnik
