2.6,2021-09-15,10:39:53.084735900,Pula
2.6,2021-09-15,18:00:15.727079200,Pula
2.6,2021-09-16,10:00:18.544041900,Pula
1.0,2021-09-16,18:00:16.460117900,Pula
1.0,2021-09-17,10:00:34.250217600,Pula
0.6,2021-09-17,14:38:12.498571400,Pula
1.0,2021-09-18,10:04:31.706702,Pula
1.0,2021-09-18,10:42:50.722941500,Pula
1.0,2021-09-18,18:00:17.139678600,Pula
0.4,2021-09-19,10:54:27.570134,Pula
0.4,2021-09-19,18:00:34.148923500,Pula
0.4,2021-09-20,10:00:21.122876400,Pula
0.8,2021-09-20,11:07:33.790926800,Pula
0.8,2021-09-20,18:00:20.700093900,Pula
0.8,2021-09-21,10:00:23.726265,Pula
0.4,2021-09-21,18:00:17.441675400,Pula
0.4,2021-09-22,10:55:37.119027500,Pula
0.6,2021-09-23,09:03:57.557211800,Pula
0.6,2021-09-23,10:00:23.431277600,Pula
0.8,2021-09-23,18:00:17.450386700,Pula
0.6,2021-09-24,10:00:19.777565700,Pula
0.6,2021-09-24,13:13:10.462188400,Pula
0.4,2021-09-25,12:27:50.009340,Pula
0.4,2021-09-25,15:48:58.118338600,Pula
0.6,2021-09-26,12:30:37.694097,Pula
0.6,2021-09-26,12:31:33.918924300,Pula
0.6,2021-09-27,10:00:31.578528,Pula
0.0,2021-09-27,14:23:40.069997900,Pula
0.0,2021-09-28,10:00:19.330286,Pula
0.0,2021-09-28,18:00:18.887595600,Pula
0.0,2021-09-29,10:00:22.964949400,Pula
0.0,2021-09-29,17:56:38.244678300,Pula
0.0,2021-09-30,10:00:18.577215700,Pula
0.0,2021-09-30,18:00:17.719012300,Pula
