0.0,2022-03-01,09:00:29.114273500,Pula
0.0,2022-03-02,09:00:28.381113900,Pula
0.0,2022-03-03,09:00:27.879079600,Pula
0.0,2022-03-04,09:00:26.637727900,Pula
0.0,2022-03-07,09:00:29.681803700,Pula
0.0,2022-03-08,09:00:29.596774700,Pula
0.0,2022-03-09,09:00:52.568216100,Pula
0.0,2022-03-11,09:00:31.065874700,Pula
0.0,2022-03-14,09:00:26.670122,Pula
0.0,2022-03-14,17:00:35.544442100,Pula
0.0,2022-03-15,09:00:53.920870900,Pula
0.0,2022-03-16,09:00:45.793274200,Pula
0.0,2022-03-16,17:00:42.324362400,Pula
0.0,2022-03-17,09:00:26.855206800,Pula
0.0,2022-03-18,09:00:27.055742500,Pula
0.0,2022-03-21,09:00:32.410831500,Pula
0.0,2022-03-22,09:00:28.648160600,Pula
0.0,2022-03-23,09:00:25.596990500,Pula
0.0,2022-03-24,09:00:29.584802500,Pula
0.0,2022-03-25,09:00:25.735157,Pula
0.0,2022-03-25,17:00:28.574787700,Pula
0.0,2022-03-29,10:00:32.704778200,Pula
0.0,2022-03-30,10:00:43.709537900,Pula
0.0,2022-03-31,10:00:47.043204400,Pula
0.0,2022-03-31,18:00:37.371331400,Pula
